distance_to_tier1 :  (25, 17)   [0.00048329797528157413, 7.788878964621225e-05, 0.0062169415177699165]
distance_to_tier1 :  (19, 27)   [0.00032952134683281886, 0.01312780133628057, 0.0009983926589150491]
distance_to_tier1 :  (27, 19)   [0.00032952134683281886, 0.0009983926589150491, 0.01312780133628057]
distance_to_tier1 :  (18, 13)   [0.004249256223006191, 9.205038763496358e-05, 0.002478279648739564]
distance_to_tier1 :  (13, 18)   [0.004249256223006191, 0.002478279648739564, 9.205038763496358e-05]
distance_to_tier1 :  (18, 12)   [0.002832314432299804, 6.37271916574609e-05, 0.007526889331729416]
distance_to_tier1 :  (12, 18)   [0.002832314432299804, 0.007526889331729416, 6.37271916574609e-05]
distance_to_tier1 :  (18, 15)   [0.0132420506887186, 0.0007293222971287738, 0.0017843613472907484]
distance_to_tier1 :  (15, 18)   [0.0132420506887186, 0.0017843613472907484, 0.0007293222971287738]
distance_to_tier1 :  (18, 20)   [0.007012528087274128, 0.00013453518160121762, 0.0004390095383593714]
distance_to_tier1 :  (20, 18)   [0.007012528087274128, 0.0004390095383593714, 0.00013453518160121762]
distance_to_tier1 :  (47, 37)   [3.2952134824505326e-05, 7.080799702455568e-06, 0.0004319287393649957]
distance_to_tier1 :  (37, 47)   [3.2952134824505326e-05, 0.0004319287393649957, 7.080799702455568e-06]
distance_to_tier1 :  (18, 14)   [0.0022203462170445535, 0.0001628583775787203, 0.0014657253925438433]
distance_to_tier1 :  (14, 18)   [0.0022203462170445535, 0.0014657253925438433, 0.0001628583775787203]
distance_to_tier1 :  (49, 39)   [4.550532898358738e-05, 1.4161598696831235e-05, 0.0008709382770162871]
distance_to_tier1 :  (39, 49)   [4.550532898358738e-05, 0.0008709382770162871, 1.4161598696831235e-05]
distance_to_tier1 :  (28, 27)   [5.178192606312841e-05, 0.0013099478146675785, 0.0026411380256102044]
distance_to_tier1 :  (27, 28)   [5.178192606312841e-05, 0.0026411380256102044, 0.0013099478146675785]
distance_to_tier1 :  (22, 32)   [1.5691492855767495e-05, 0.008461554798987005, 0.00010621198562371492]
distance_to_tier1 :  (32, 22)   [1.5691492855767495e-05, 0.00010621198562371492, 0.008461554798987005]
distance_to_tier1 :  (22, 12)   [0.0009869948909147414, 1.4161598696831235e-05, 0.011152258416849758]
distance_to_tier1 :  (12, 22)   [0.0009869948909147414, 0.011152258416849758, 1.4161598696831235e-05]
distance_to_tier1 :  (22, 15)   [0.0005696011851252632, 5.664639266308525e-05, 0.0006301911112075143]
distance_to_tier1 :  (15, 22)   [0.0005696011851252632, 0.0006301911112075143, 5.664639266308525e-05]
distance_to_tier1 :  (9, 19)   [0.00013808513590681754, 0.07212501855741865, 7.080798994375669e-13]
distance_to_tier1 :  (19, 9)   [0.00013808513590681754, 7.080798994375669e-13, 0.07212501855741865]
distance_to_tier1 :  (9, 17)   [0.0003640426307702945, 0.014883839486885734, 7.080798994375669e-13]
distance_to_tier1 :  (17, 9)   [0.0003640426307702945, 7.080798994375669e-13, 0.014883839486885734]
distance_to_tier1 :  (9, 9)   [0.0005962767227133126, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (9, 11)   [8.159576219094829e-05, 0.000318635955454985, 7.080798994375669e-13]
distance_to_tier1 :  (11, 9)   [8.159576219094829e-05, 7.080798994375669e-13, 0.000318635955454985]
distance_to_tier1 :  (9, 13)   [0.00020712770378176885, 0.0008001302870725304, 7.080798994375669e-13]
distance_to_tier1 :  (13, 9)   [0.00020712770378176885, 7.080798994375669e-13, 0.0008001302870725304]
distance_to_tier1 :  (9, 14)   [4.7074478253472635e-05, 0.0008001302870725304, 7.080798994375669e-13]
distance_to_tier1 :  (14, 9)   [4.7074478253472635e-05, 7.080798994375669e-13, 0.0008001302870725304]
distance_to_tier1 :  (9, 15)   [0.00011611704612842393, 0.0021667244929870345, 7.080798994375669e-13]
distance_to_tier1 :  (15, 9)   [0.00011611704612842393, 7.080798994375669e-13, 0.0021667244929870345]
distance_to_tier1 :  (9, 12)   [8.316491146083354e-05, 0.00015577757858434462, 7.080798994375669e-13]
distance_to_tier1 :  (12, 9)   [8.316491146083354e-05, 7.080798994375669e-13, 0.00015577757858434462]
distance_to_tier1 :  (25, 35)   [1.0984045046111727e-05, 0.005473457623360472, 1.4161598696831235e-05]
distance_to_tier1 :  (35, 25)   [1.0984045046111727e-05, 1.4161598696831235e-05, 0.005473457623360472]
distance_to_tier1 :  (25, 19)   [0.0003153990034038516, 0.0004319287393649957, 0.00413518661342347]
distance_to_tier1 :  (19, 25)   [0.0003153990034038516, 0.00413518661342347, 0.0004319287393649957]
distance_to_tier1 :  (25, 28)   [9.41489577622647e-06, 0.0012391398247238218, 0.00019118157355622295]
distance_to_tier1 :  (28, 25)   [9.41489577622647e-06, 0.00019118157355622295, 0.0012391398247238218]
distance_to_tier1 :  (22, 13)   [0.0002808777194663759, 7.080798994375669e-13, 0.0026907036185708343]
distance_to_tier1 :  (13, 22)   [0.0002808777194663759, 0.0026907036185708343, 7.080798994375669e-13]
distance_to_tier1 :  (22, 23)   [6.276597236455955e-06, 0.00029739355847185797, 0.0002053431715449743]
distance_to_tier1 :  (23, 22)   [6.276597236455955e-06, 0.0002053431715449743, 0.00029739355847185797]
distance_to_tier1 :  (22, 22)   [9.414895635003034e-05, 0.001663987764386362, 0.001663987764386362]
distance_to_tier1 :  (19, 26)   [0.00011140959831876816, 0.004071459422474089, 0.0004814943323256253]
distance_to_tier1 :  (26, 19)   [0.00011140959831876816, 0.0004814943323256253, 0.004071459422474089]
distance_to_tier1 :  (19, 13)   [0.0016993886594426483, 6.37271916574609e-05, 0.00222337088494204]
distance_to_tier1 :  (13, 19)   [0.0016993886594426483, 0.00222337088494204, 6.37271916574609e-05]
distance_to_tier1 :  (19, 14)   [0.0006590426935087229, 6.37271916574609e-05, 0.001685230161369489]
distance_to_tier1 :  (14, 19)   [0.0006590426935087229, 0.001685230161369489, 6.37271916574609e-05]
distance_to_tier1 :  (19, 15)   [0.005277048994781034, 0.00032571675444936066, 0.001451563794555092]
distance_to_tier1 :  (15, 19)   [0.005277048994781034, 0.001451563794555092, 0.00032571675444936066]
distance_to_tier1 :  (19, 12)   [0.0020979525739935035, 2.1242397691206905e-05, 0.007087879794078124]
distance_to_tier1 :  (12, 19)   [0.0020979525739935035, 0.007087879794078124, 2.1242397691206905e-05]
distance_to_tier1 :  (27, 37)   [1.4122343585882239e-05, 0.010897349653052234, 6.37271916574609e-05]
distance_to_tier1 :  (37, 27)   [1.4122343585882239e-05, 6.37271916574609e-05, 0.010897349653052234]
distance_to_tier1 :  (27, 27)   [7.218086657163674e-05, 0.004205994603367227, 0.004205994603367227]
distance_to_tier1 :  (21, 26)   [0.0003216756004833926, 0.0020180277141051456, 0.00019826237255059863]
distance_to_tier1 :  (26, 21)   [0.0003216756004833926, 0.00019826237255059863, 0.0020180277141051456]
distance_to_tier1 :  (21, 31)   [5.8058523142669435e-05, 0.02122115458685196, 8.496958864058791e-05]
distance_to_tier1 :  (31, 21)   [5.8058523142669435e-05, 8.496958864058791e-05, 0.02122115458685196]
distance_to_tier1 :  (21, 13)   [0.0016036705539796475, 3.540399567995824e-05, 0.0007151606991400224]
distance_to_tier1 :  (13, 21)   [0.0016036705539796475, 0.0007151606991400224, 3.540399567995824e-05]
distance_to_tier1 :  (11, 17)   [0.0004283777508355901, 0.00012037358361246628, 0.0001132927846180906]
distance_to_tier1 :  (17, 11)   [0.0004283777508355901, 0.0001132927846180906, 0.00012037358361246628]
distance_to_tier1 :  (11, 22)   [6.276597236455955e-06, 0.0007080799001456467, 7.080798994375669e-13]
distance_to_tier1 :  (22, 11)   [6.276597236455955e-06, 7.080798994375669e-13, 0.0007080799001456467]
distance_to_tier1 :  (11, 18)   [0.0013431917751786948, 0.000785968689083779, 0.0002478279655112283]
distance_to_tier1 :  (18, 11)   [0.0013431917751786948, 0.0002478279655112283, 0.000785968689083779]
distance_to_tier1 :  (11, 13)   [9.414895635003034e-05, 1.4161598696831235e-05, 4.956559366870958e-05]
distance_to_tier1 :  (13, 11)   [9.414895635003034e-05, 4.956559366870958e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (11, 19)   [0.00040170221324754076, 0.00046025193534249834, 0.00014869677958996894]
distance_to_tier1 :  (19, 11)   [0.00040170221324754076, 0.00014869677958996894, 0.00046025193534249834]
distance_to_tier1 :  (11, 14)   [3.452128409439058e-05, 2.8323196685582575e-05, 1.4161598696831235e-05]
distance_to_tier1 :  (14, 11)   [3.452128409439058e-05, 1.4161598696831235e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (11, 15)   [0.00010827129977899765, 4.956559366870958e-05, 6.37271916574609e-05]
distance_to_tier1 :  (15, 11)   [0.00010827129977899765, 6.37271916574609e-05, 4.956559366870958e-05]
distance_to_tier1 :  (11, 21)   [0.0004283777508355901, 0.0005664639202581334, 0.00019826237255059863]
distance_to_tier1 :  (21, 11)   [0.0004283777508355901, 0.00019826237255059863, 0.0005664639202581334]
distance_to_tier1 :  (11, 11)   [3.76595826341611e-05, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (11, 12)   [3.138298555462007e-05, 7.080799702455568e-06, 3.540399567995824e-05]
distance_to_tier1 :  (12, 11)   [3.138298555462007e-05, 3.540399567995824e-05, 7.080799702455568e-06]
distance_to_tier1 :  (11, 20)   [4.550532898358738e-05, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (20, 11)   [4.550532898358738e-05, 7.080798994375669e-13, 7.080798994375669e-13]
distance_to_tier1 :  (39, 37)   [1.7260642125652754e-05, 2.1242397691206905e-05, 7.080799065183658e-05]
distance_to_tier1 :  (37, 39)   [1.7260642125652754e-05, 7.080799065183658e-05, 2.1242397691206905e-05]
distance_to_tier1 :  (39, 47)   [1.5691492698852568e-13, 7.080799702455568e-06, 1.4161598696831235e-05]
distance_to_tier1 :  (47, 39)   [1.5691492698852568e-13, 1.4161598696831235e-05, 7.080799702455568e-06]
distance_to_tier1 :  (39, 39)   [3.1382986966854407e-06, 2.8323196685582575e-05, 2.8323196685582575e-05]
distance_to_tier1 :  (47, 57)   [1.5691492698852568e-13, 7.080799065183658e-05, 7.080798994375669e-13]
distance_to_tier1 :  (57, 47)   [1.5691492698852568e-13, 7.080798994375669e-13, 7.080799065183658e-05]
distance_to_tier1 :  (49, 59)   [1.569149426800184e-06, 0.00018410077456184728, 7.080798994375669e-13]
distance_to_tier1 :  (59, 49)   [1.569149426800184e-06, 7.080798994375669e-13, 0.00018410077456184728]
distance_to_tier1 :  (39, 28)   [6.276597236455955e-06, 2.1242397691206905e-05, 0.0026411380256102044]
distance_to_tier1 :  (28, 39)   [6.276597236455955e-06, 0.0026411380256102044, 2.1242397691206905e-05]
distance_to_tier1 :  (29, 28)   [7.845746506341213e-06, 0.000339878352438112, 0.0008638574780219114]
distance_to_tier1 :  (28, 29)   [7.845746506341213e-06, 0.0008638574780219114, 0.000339878352438112]
distance_to_tier1 :  (29, 39)   [2.9813836284734812e-05, 0.002740269211531464, 7.080799702455568e-06]
distance_to_tier1 :  (39, 29)   [2.9813836284734812e-05, 7.080799702455568e-06, 0.002740269211531464]
distance_to_tier1 :  (29, 37)   [3.1382986966854407e-06, 0.0003469591514324877, 2.8323196685582575e-05]
distance_to_tier1 :  (37, 29)   [3.1382986966854407e-06, 2.8323196685582575e-05, 0.0003469591514324877]
distance_to_tier1 :  (28, 26)   [4.7074479665706975e-06, 0.0003115551564606093, 0.0010337966538869275]
distance_to_tier1 :  (26, 28)   [4.7074479665706975e-06, 0.0010337966538869275, 0.0003115551564606093]
distance_to_tier1 :  (19, 24)   [0.00037502667565949134, 0.0014232405985775893, 0.00019118157355622295]
distance_to_tier1 :  (24, 19)   [0.00037502667565949134, 0.00019118157355622295, 0.0014232405985775893]
distance_to_tier1 :  (17, 13)   [0.001216090684317989, 7.080799065183658e-05, 0.000531059925286255]
distance_to_tier1 :  (13, 17)   [0.001216090684317989, 0.000531059925286255, 7.080799065183658e-05]
distance_to_tier1 :  (17, 14)   [0.0007735905902103466, 0.00013453518160121762, 0.00032571675444936066]
distance_to_tier1 :  (14, 17)   [0.0007735905902103466, 0.00032571675444936066, 0.00013453518160121762]
distance_to_tier1 :  (17, 15)   [0.003028458091035461, 0.00035403995042686335, 0.000679756704168144]
distance_to_tier1 :  (15, 17)   [0.003028458091035461, 0.000679756704168144, 0.00035403995042686335]
distance_to_tier1 :  (17, 20)   [0.0012788566551133994, 7.080799065183658e-05, 0.00014869677958996894]
distance_to_tier1 :  (20, 17)   [0.0012788566551133994, 0.00014869677958996894, 7.080799065183658e-05]
distance_to_tier1 :  (27, 26)   [1.2553194315996982e-05, 0.001154170236791314, 0.0019826237191332675]
distance_to_tier1 :  (26, 27)   [1.2553194315996982e-05, 0.0019826237191332675, 0.001154170236791314]
distance_to_tier1 :  (27, 29)   [6.276597236455955e-06, 0.0016356645684088593, 0.000403605543387493]
distance_to_tier1 :  (29, 27)   [6.276597236455955e-06, 0.000403605543387493, 0.0016356645684088593]
distance_to_tier1 :  (13, 13)   [0.0002604787789578676, 3.540399567995824e-05, 3.540399567995824e-05]
distance_to_tier1 :  (13, 23)   [6.433512022221047e-05, 0.008249130829155734, 7.080798994375669e-13]
distance_to_tier1 :  (23, 13)   [6.433512022221047e-05, 7.080798994375669e-13, 0.008249130829155734]
distance_to_tier1 :  (13, 15)   [0.00033422879464247465, 0.0002053431715449743, 2.1242397691206905e-05]
distance_to_tier1 :  (15, 13)   [0.00033422879464247465, 2.1242397691206905e-05, 0.0002053431715449743]
distance_to_tier1 :  (13, 12)   [8.787235927048932e-05, 2.1242397691206905e-05, 7.080799065183658e-05]
distance_to_tier1 :  (12, 13)   [8.787235927048932e-05, 7.080799065183658e-05, 2.1242397691206905e-05]
